2025-09-12T19:29:08Z,437,5
2025-09-12T19:32:04Z,436,5
2025-09-12T19:35:47Z,435,5
2025-09-12T19:59:10Z,428,5
2025-09-12T20:10:08Z,430,5
2025-09-12T20:18:34Z,429,5
2025-09-12T20:28:23Z,428,5
2025-09-12T20:59:55Z,415,8
2025-09-12T21:48:00Z,446,6
